instrument_token,tradingsymbol,name,exchange,segment,expiry,strike,instrument_type,lot_size
2753793,VERTIS-IV,VERTIS INFRASTRUCTURE TST,NSE,NSE,,0.0,EQ,25000
2754817,SILVERADD,DSP SILVER ETF,NSE,NSE,,0.0,EQ,1
2755585,DSPSILINAV,DSPAMC - DSPSILINAV,NSE,NSE,,0.0,EQ,1
2755841,765AS32-SG,SDL AS 7.65% 2032,NSE,NSE,,0.0,EQ,100
2756609,OAL,ORIENTAL AROMATICS,NSE,NSE,,0.0,EQ,1
2757121,AHIMSA-ST,AHIMSA INDUSTRIES,NSE,NSE,,0.0,EQ,3000
2757377,766UP32-SG,SDL UP 7.66% 2032,NSE,NSE,,0.0,EQ,100
2757889,776KL38-SG,SDL KL 7.76% 2038,NSE,NSE,,0.0,EQ,100
2760193,775PN42-SG,SDL PN 7.75% 2042,NSE,NSE,,0.0,EQ,100
2760449,774TS45-SG,SDL TS 7.74% 2045,NSE,NSE,,0.0,EQ,100
2760705,774TS46-SG,SDL TS 7.74% 2046,NSE,NSE,,0.0,EQ,100
2761217,NOIDATOLL,NOIDA TOLL BRIDGE CO,NSE,NSE,,0.0,EQ,1
2762497,NUCLEUS,NUCLEUS SOFTWARE EXPORTS,NSE,NSE,,0.0,EQ,1
2763009,SYRMA,SYRMA SGS TECHNOLOGY,NSE,NSE,,0.0,EQ,1
2763265,CANBK,CANARA BANK,NSE,NSE,,0.0,EQ,1
2770433,MOQUALITY,MOTILAL OSWAL BSE QUALITY ETF,NSE,NSE,,0.0,EQ,1
2771201,MOVALUE,MOTILAL OSWAL BSE ENHANCED VALUE ETF,NSE,NSE,,0.0,EQ,1
2772481,MOQLTYINAV,MOTILALAMC - MOQLTYINAV,NSE,NSE,,0.0,EQ,1
2772737,MOVALUINAV,MOTILALAMC - MOVALUINAV,NSE,NSE,,0.0,EQ,1
2774017,SEYAIND-BE,SEYA INDUSTRIES,NSE,NSE,,0.0,EQ,1
2776065,77TN42-SG,SDL TN 7.7% 2042,NSE,NSE,,0.0,EQ,100
2776321,771KL42-SG,SDL KL 7.71% 2042,NSE,NSE,,0.0,EQ,100
2776577,771AP42-SG,SDL AP 7.71% 2042,NSE,NSE,,0.0,EQ,100
2776833,771AP39-SG,SDL AP 7.71% 2039,NSE,NSE,,0.0,EQ,100
2777089,771AP37-SG,SDL AP 7.71% 2037,NSE,NSE,,0.0,EQ,100
2777857,767KL34-SG,SDL KL 7.67% 2034,NSE,NSE,,0.0,EQ,100
2778113,761TN32-SG,SDL TN 7.61% 2032,NSE,NSE,,0.0,EQ,100
2778369,761HR32-SG,SDL HR 7.61% 2032,NSE,NSE,,0.0,EQ,100
2778625,762BR32-SG,SDL BR 7.62% 2032,NSE,NSE,,0.0,EQ,100
2778881,753HR30-SG,SDL HR 7.53% 2030,NSE,NSE,,0.0,EQ,100
2779905,DREAMFOLKS,DREAMFOLKS SERVICES,NSE,NSE,,0.0,EQ,1
2781441,GVPTECH,GVP INFOTECH,NSE,NSE,,0.0,EQ,1
2782977,GRMOVER,GRM OVERSEAS,NSE,NSE,,0.0,EQ,1
2784257,HDFCSILVER,HDFC SILVER ETF,NSE,NSE,,0.0,EQ,1
2786049,HDFCSIINAV,HDFCAMC - HDFCSIINAV,NSE,NSE,,0.0,EQ,1
2786305,HDFCSIINAV-RL,,NSE,NSE,,0.0,EQ,1
2786561,JFLLIFE-SM,JFL LIFE SCIENCES,NSE,NSE,,0.0,EQ,6000
2787585,KORE-SM,JAY JALARAM TECHNO,NSE,NSE,,0.0,EQ,250
2789121,DBOL-BE,DHAMPUR BIO ORGANICS,NSE,NSE,,0.0,EQ,1
2789889,AMEYA-SM,AMEYA PRECISION ENG,NSE,NSE,,0.0,EQ,1000
2790913,745TS30-SG,SDL TS 7.45% 2030,NSE,NSE,,0.0,EQ,100
2791425,747TS31-SG,SDL TS 7.47% 2031,NSE,NSE,,0.0,EQ,100
2791681,GENESYS,GENESYS INTL CORPN,NSE,NSE,,0.0,EQ,1
2791937,753AS32-SG,SDL AS 7.53% 2032,NSE,NSE,,0.0,EQ,100
2792193,758PN42-SG,SDL PN 7.58% 2042,NSE,NSE,,0.0,EQ,100
2793217,758AP40-SG,SDL AP 7.58% 2040,NSE,NSE,,0.0,EQ,100
2793473,758GA37-SG,SDL GA 7.58% 2037,NSE,NSE,,0.0,EQ,100
2793729,758AP42-SG,SDL AP 7.58% 2042,NSE,NSE,,0.0,EQ,100
2796033,OMAXAUTO,OMAX AUTOS,NSE,NSE,,0.0,EQ,1
2796289,753BR32-SG,SDL BR 7.53% 2032,NSE,NSE,,0.0,EQ,100
2796801,GODREJIND,GODREJ INDUSTRIES,NSE,NSE,,0.0,EQ,1
2798337,736GS2052-GS,GOI LOAN  7.36% 2052,NSE,NSE,,0.0,EQ,1
2798593,RADAAN,RADAAN MEDIAWORKS (I),NSE,NSE,,0.0,EQ,1
2800385,JUNIORBEES,NIPPON INDIA ETF NIFTY NEXT 50 JUNIOR BEES,NSE,NSE,,0.0,EQ,1
2800641,DIVISLAB,DIVI S LABORATORIES,NSE,NSE,,0.0,EQ,1
2801921,TMB,TAMILNAD MERCA BANK,NSE,NSE,,0.0,EQ,1
2802689,STCINDIA,THE STATE TRADING CORPN,NSE,NSE,,0.0,EQ,1
2804481,745HR32-SG,SDL HR 7.45% 2032,NSE,NSE,,0.0,EQ,100
2804737,745BR32-SG,SDL BR 7.45% 2032,NSE,NSE,,0.0,EQ,100
2804993,746MP32-SG,SDL MP 7.46% 2032,NSE,NSE,,0.0,EQ,100
2805249,748HP33-SG,SDL HP 7.48% 2033,NSE,NSE,,0.0,EQ,100
2805505,749HP34-SG,SDL HP 7.49% 2034,NSE,NSE,,0.0,EQ,100
2805761,75HP36-SG,SDL HP 7.5% 2036,NSE,NSE,,0.0,EQ,100
2806017,75HP37-SG,SDL HP 7.5% 2037,NSE,NSE,,0.0,EQ,100
2806273,745AP40-SG,SDL AP 7.45% 2040,NSE,NSE,,0.0,EQ,100
2806529,745AP42-SG,SDL AP 7.45% 2042,NSE,NSE,,0.0,EQ,100
2806785,746TS48-SG,SDL TS 7.46% 2048,NSE,NSE,,0.0,EQ,100
2807041,746TS49-SG,SDL TS 7.46% 2049,NSE,NSE,,0.0,EQ,100
2807297,745SK32-SG,SDL SK 7.45% 2032,NSE,NSE,,0.0,EQ,100
2807553,VIVIANA-SM,VIVIANA POWER TECH,NSE,NSE,,0.0,EQ,200
2810881,MEGAFLEX-ST,MEGA FLEX PLASTICS,NSE,NSE,,0.0,EQ,3000
2811137,74GS2062-GS,GOI LOAN  7.4% 2062,NSE,NSE,,0.0,EQ,1
2812161,SABAR-ST,SABAR FLEX INDIA,NSE,NSE,,0.0,EQ,5000
2812417,TAPIFRUIT-SM,TAPI FRUIT PROCESSING,NSE,NSE,,0.0,EQ,750
2813441,RADICO,RADICO KHAITAN,NSE,NSE,,0.0,EQ,1
2814209,INDORAMA,INDO RAMA SYNTHETICS,NSE,NSE,,0.0,EQ,1
2815745,MARUTI,MARUTI SUZUKI INDIA,NSE,NSE,,0.0,EQ,1
2817537,LIQUIDBEES,NIPPON INDIA ETF NIFTY 1D RATE LIQUID BEES,NSE,NSE,,0.0,EQ,1
2819329,ISHAN-ST,ISHAN INTERNATIONAL,NSE,NSE,,0.0,EQ,48000
2822913,INFOBEAN,INFOBEANS TECHNO.,NSE,NSE,,0.0,EQ,1
2824449,SANGINITA-BE,SANGINITA CHEMICALS,NSE,NSE,,0.0,EQ,1
2825473,BANKIETF,ICICI PRUDENTIAL NIFTY BANK ETF,NSE,NSE,,0.0,EQ,1
2825985,DCMNVL,DCM NOUVELLE,NSE,NSE,,0.0,EQ,1
2827521,SATIA,SATIA INDUSTRIES,NSE,NSE,,0.0,EQ,1
2828801,SIRCA,SIRCA PAINT INDIA,NSE,NSE,,0.0,EQ,1
2831361,KSOLVES,KSOLVES INDIA,NSE,NSE,,0.0,EQ,1
2831873,SECURKLOUD-BE,SECUREKLOUD TECH,NSE,NSE,,0.0,EQ,1
2832641,NATHBIOGEN,NATH BIO-GENES (I),NSE,NSE,,0.0,EQ,1
2834433,AGRITECH,AGRI-TECH (INDIA),NSE,NSE,,0.0,EQ,1
2836993,LIBAS,LIBAS CONSU PRODUCTS,NSE,NSE,,0.0,EQ,1
2840065,755BR32-SG,SDL BR 7.55% 2032,NSE,NSE,,0.0,EQ,100
2840321,755AS32-SG,SDL AS 7.55% 2032,NSE,NSE,,0.0,EQ,100
2840577,757JK34-SG,SDL JK 7.57% 2034,NSE,NSE,,0.0,EQ,100
2840833,758GA37A-SG,SDL GA 7.58% 2037,NSE,NSE,,0.0,EQ,100
2852097,SUMIT-BE,SUMIT WOODS,NSE,NSE,,0.0,EQ,1
2855425,SGBJUL27-GB,2.50%GOLDBONDS2027SR-II,NSE,NSE,,0.0,EQ,1
2855681,CNL,CREATIVE NEWTECH,NSE,NSE,,0.0,EQ,1
2856705,756WB39-SG,SDL WB 7.56% 2039,NSE,NSE,,0.0,EQ,100
2856961,756TS40-SG,SDL TS 7.56% 2040,NSE,NSE,,0.0,EQ,100
2857217,756WB42-SG,SDL WB 7.56% 2042,NSE,NSE,,0.0,EQ,100
2857473,HARSHA,HARSHA ENGINEERS INT,NSE,NSE,,0.0,EQ,1
2858241,COFFEEDAY,COFFEE DAY ENTERPRISE,NSE,NSE,,0.0,EQ,1
2863105,IDFCFIRSTB,IDFC FIRST BANK,NSE,NSE,,0.0,EQ,1
2865153,SGBAUG30-GB,2.50%GOLDBONDS2030SR-II,NSE,NSE,,0.0,EQ,1
2865409,AXISILVER,AXIS SILVER ETF,NSE,NSE,,0.0,EQ,1
2865921,INDIGO,INTERGLOBE AVIATION,NSE,NSE,,0.0,EQ,1
2866689,ANNAPURNA-SM,ANNAPURNA SWADISHT,NSE,NSE,,0.0,EQ,250
2868737,AXISILINAV,AXISAMC - AXISILINAV,NSE,NSE,,0.0,EQ,1
2868993,AXISILINAV-RL,,NSE,NSE,,0.0,EQ,1
2869249,KANDARP-SM,KANDARP DG SMART BPO,NSE,NSE,,0.0,EQ,1000
2870273,SHK,S H KELKAR AND CO.,NSE,NSE,,0.0,EQ,1
2871809,MAKS-SM,MAKS ENERGY SOL INDIA,NSE,NSE,,0.0,EQ,1500
2872321,VARDHACRLC,VARDHAMAN ACRYLICS,NSE,NSE,,0.0,EQ,1
2873089,UCOBANK,UCO BANK,NSE,NSE,,0.0,EQ,1
2873857,BAGFILMS,B.A.G FILMS AND MEDIA,NSE,NSE,,0.0,EQ,1
2875649,SUVEN,SUVEN LIFE SCIENCES,NSE,NSE,,0.0,EQ,1
2876417,JSL,JINDAL STAINLESS,NSE,NSE,,0.0,EQ,1
2877185,NSIL,NALWA SONS INVESTMENT,NSE,NSE,,0.0,EQ,1
2877697,HDFCGROWTH,HDFC NIFTY GROWTH SECTORS 15 ETF,NSE,NSE,,0.0,EQ,1
2880769,WELSPUNLIV,WELSPUN LIVING,NSE,NSE,,0.0,EQ,1
2881281,HDFCQUAL,HDFC NIFTY100 QUALITY 30 ETF,NSE,NSE,,0.0,EQ,1
2881537,JAIBALAJI,JAI BALAJI INDUSTRIES,NSE,NSE,,0.0,EQ,1
2882561,HDFCVALUE,HDFC NIFTY50 VALUE 20 ETF,NSE,NSE,,0.0,EQ,1
2883073,IGL,INDRAPRASTHA GAS,NSE,NSE,,0.0,EQ,1
2883841,TVSELECT,TVS ELECTRONICS,NSE,NSE,,0.0,EQ,1
2884097,HDFCGRINAV,HDFCAMC - HDFCGRINAV,NSE,NSE,,0.0,EQ,1
2884353,HDFCQUINAV,HDFCAMC - HDFCQUINAV,NSE,NSE,,0.0,EQ,1
2885377,DREDGECORP,DREDGING CORP OF INDIA,NSE,NSE,,0.0,EQ,1
2885633,HDFCVLINAV,HDFCAMC - HDFCVLINAV,NSE,NSE,,0.0,EQ,1
2885889,749GJ26-SG,SDL GJ 7.49% 2026,NSE,NSE,,0.0,EQ,100
2886401,TVTODAY,TV TODAY NETWORK,NSE,NSE,,0.0,EQ,1
2886657,768PN42-SG,SDL PN 7.68% 2042,NSE,NSE,,0.0,EQ,100
2886913,762MH30A-SG,SDL MH 7.62% 2030,NSE,NSE,,0.0,EQ,100
2887937,771AP34-SG,SDL AP 7.71% 2034,NSE,NSE,,0.0,EQ,100
2888193,769BR32-SG,SDL BR 7.69% 2032,NSE,NSE,,0.0,EQ,100
2888449,769GA32-SG,SDL GA 7.69% 2032,NSE,NSE,,0.0,EQ,100
2888705,767HR32-SG,SDL HR 7.67% 2032,NSE,NSE,,0.0,EQ,100
2888961,764MH32-SG,SDL MH 7.64% 2032,NSE,NSE,,0.0,EQ,100
2889217,771MN32-SG,SDL MN 7.71% 2032,NSE,NSE,,0.0,EQ,100
2889473,UPL,UPL,NSE,NSE,,0.0,EQ,1
2889729,765RJ32A-SG,SDL RJ 7.65% 2032,NSE,NSE,,0.0,EQ,100
2889985,768UP32-SG,SDL UP 7.68% 2032,NSE,NSE,,0.0,EQ,100
2890497,768WB32-SG,SDL WB 7.68% 2032,NSE,NSE,,0.0,EQ,100
2890753,769KL40-SG,SDL KL 7.69% 2040,NSE,NSE,,0.0,EQ,100
2891009,UNIENTER,UNIPHOS ENTERPRISES,NSE,NSE,,0.0,EQ,1
2891265,778MZ37-SG,SDL MZ 7.78% 2037,NSE,NSE,,0.0,EQ,100
2891521,772WB38-SG,SDL WB 7.72% 2038,NSE,NSE,,0.0,EQ,100
2892033,SIL,STANDARD INDUSTRIES,NSE,NSE,,0.0,EQ,1
2892545,76AP28-SG,SDL AP 7.6% 2028,NSE,NSE,,0.0,EQ,100
2893057,LUXIND,LUX INDUSTRIES,NSE,NSE,,0.0,EQ,1
2896385,BALAXI-BE,BALAXI PHARMA,NSE,NSE,,0.0,EQ,1
2897665,LICNETFN50,LIC MF NIFTY 50 ETF,NSE,NSE,,0.0,EQ,1
2899201,MUKANDLTD,MUKAND,NSE,NSE,,0.0,EQ,1
2903809,AFFLE,AFFLE 3I,NSE,NSE,,0.0,EQ,1
2905857,PETRONET,PETRONET LNG,NSE,NSE,,0.0,EQ,1
2906881,PTC,PTC INDIA,NSE,NSE,,0.0,EQ,1
2907137,87SCL27-Z6,,NSE,NSE,,0.0,EQ,1
2907905,DHANBANK,DHANLAXMI BANK,NSE,NSE,,0.0,EQ,1
2908417,915SCL27-Z7,,NSE,NSE,,0.0,EQ,1
2909185,VAIBHAVGBL,VAIBHAV GLOBAL,NSE,NSE,,0.0,EQ,1
2909441,865SCL24B-Z8,,NSE,NSE,,0.0,EQ,1
2910209,905SC24B-Z9,,NSE,NSE,,0.0,EQ,1
2910465,TTKHLTCARE,TTK HEALTHCARE,NSE,NSE,,0.0,EQ,1
2911489,BIOCON,BIOCON,NSE,NSE,,0.0,EQ,1
2911745,TIPSFILMS,TIPS FILMS,NSE,NSE,,0.0,EQ,1
2912513,MAHABANK,BANK OF MAHARASHTRA,NSE,NSE,,0.0,EQ,1
2914817,PVTBANIETF,ICICI PRUDENTIAL NIFTY PRIVATE BANK ETF,NSE,NSE,,0.0,EQ,1
2915841,776MH30-SG,SDL MH 7.76% 2030,NSE,NSE,,0.0,EQ,100
2916865,ZOTA,ZOTA HEALTH CARE,NSE,NSE,,0.0,EQ,1
2918145,SALZERELEC,SALZER ELECTRONICS,NSE,NSE,,0.0,EQ,1
2918401,775GJ32-SG,SDL GJ 7.75% 2032,NSE,NSE,,0.0,EQ,100
2918657,778MZ32-SG,SDL MZ 7.78% 2032,NSE,NSE,,0.0,EQ,100
2919169,POONAWALLA,POONAWALLA FINCORP,NSE,NSE,,0.0,EQ,1
2919425,779RJ32-SG,SDL RJ 7.79% 2032,NSE,NSE,,0.0,EQ,100
2919681,779TN32-SG,SDL TN 7.79% 2032,NSE,NSE,,0.0,EQ,100
2920193,XPROINDIA,XPRO INDIA,NSE,NSE,,0.0,EQ,1
2920449,781UP32-SG,SDL UP 7.81% 2032,NSE,NSE,,0.0,EQ,100
2920705,784TS34-SG,SDL TS 7.84% 2034,NSE,NSE,,0.0,EQ,100
2921217,RKFORGE,RAMKRISHNA FORGINGS,NSE,NSE,,0.0,EQ,1
2921473,782AP35-SG,SDL AP 7.82% 2035,NSE,NSE,,0.0,EQ,100
2921729,783TS35-SG,SDL TS 7.83% 2035,NSE,NSE,,0.0,EQ,100
2922241,783TS36-SG,SDL TS 7.83% 2036,NSE,NSE,,0.0,EQ,100
2922497,77PN42-SG,SDL PN 7.7% 2042,NSE,NSE,,0.0,EQ,100
2922753,774AP42-SG,SDL AP 7.74% 2042,NSE,NSE,,0.0,EQ,100
2923009,774RJ42-SG,SDL RJ 7.74% 2042,NSE,NSE,,0.0,EQ,100
2924289,DATAMATICS,DATAMATICS GLOBAL SER,NSE,NSE,,0.0,EQ,1
2924545,77KL47-SG,SDL KL 7.7% 2047,NSE,NSE,,0.0,EQ,100
2925313,NDTV,NDTV,NSE,NSE,,0.0,EQ,1
2927361,SPANDANA,SPANDANA SPHOORTY FIN,NSE,NSE,,0.0,EQ,1
2928385,BANKBEES,NIPPON INDIA ETF BANK BEES,NSE,NSE,,0.0,EQ,1
2928641,KRITINUT-BE,KRITI NUTRIENTS,NSE,NSE,,0.0,EQ,1
2928897,LICNETFSEN,LIC MF BSE SENSEX ETF,NSE,NSE,,0.0,EQ,1
2929921,PILANIINVS,PILANI INV & IND COR,NSE,NSE,,0.0,EQ,1
2930433,CMRSL-SM,CYBER MEDIA RES & SER,NSE,NSE,,0.0,EQ,800
2931713,CCL,CCL PRODUCTS (I),NSE,NSE,,0.0,EQ,1
2932993,NV20,KOTAK NIFTY 50 VALUE 20 ETF,NSE,NSE,,0.0,EQ,1
2935553,QMSMEDI-SM,QMS MEDICAL ALLIED S,NSE,NSE,,0.0,EQ,1000
2936577,EXCELINDUS,EXCEL INDUSTRIES,NSE,NSE,,0.0,EQ,1
2937857,LLOYDS-ST,LLOYDS LUXURIES,NSE,NSE,,0.0,EQ,1000
2938881,KRIDHANINF,KRIDHAN INFRA,NSE,NSE,,0.0,EQ,1
2939649,LT,LARSEN & TOUBRO,NSE,NSE,,0.0,EQ,1
2941697,APARINDS,APAR INDUSTRIES,NSE,NSE,,0.0,EQ,1
2942977,AMBICAAGAR,AMBICA AGAR & AROMAINDLTD,NSE,NSE,,0.0,EQ,1
2943233,SWASTIK-ST,SWASTIK PIPE,NSE,NSE,,0.0,EQ,1200
2944257,FROG-SM,FROG INNOVATIONS,NSE,NSE,,0.0,EQ,400
2945281,785AS32A-SG,SDL AS 7.85% 2032,NSE,NSE,,0.0,EQ,100
2945537,781GJ32-SG,SDL GJ 7.81% 2032,NSE,NSE,,0.0,EQ,100
2945793,783HR32-SG,SDL HR 7.83% 2032,NSE,NSE,,0.0,EQ,100
2946305,785SK32-SG,SDL SK 7.85% 2032,NSE,NSE,,0.0,EQ,100
2946561,785UK32-SG,SDL UK 7.85% 2032,NSE,NSE,,0.0,EQ,100
2946817,CENTEXT,CENTURY EXTRUSIONS,NSE,NSE,,0.0,EQ,1
2947329,785BR32-SG,SDL BR 7.85% 2032,NSE,NSE,,0.0,EQ,100
2947585,785AP40-SG,SDL AP 7.85% 2040,NSE,NSE,,0.0,EQ,100
2947841,785PN42-SG,SDL PN 7.85% 2042,NSE,NSE,,0.0,EQ,100
2949633,NIITLTD,NIIT,NSE,NSE,,0.0,EQ,1
2951681,EMIL,ELECTRONICS MART IND,NSE,NSE,,0.0,EQ,1
2952193,ULTRACEMCO,ULTRATECH CEMENT,NSE,NSE,,0.0,EQ,1
2953217,TCS,TATA CONSULTANCY SERV LT,NSE,NSE,,0.0,EQ,1
2953729,HDFCMOMENT,HDFC NIFTY200 MOMENTUM 30 ETF,NSE,NSE,,0.0,EQ,1
2955009,COFORGE,COFORGE,NSE,NSE,,0.0,EQ,1
2956033,HDFCLOWVOL,HDFC NIFTY100 LOW VOLATILITY 30 ETF,NSE,NSE,,0.0,EQ,1
2956545,TEXINFRA,TEXMACO INFRA & HOLDG,NSE,NSE,,0.0,EQ,1
2957057,HDFCMOINAV,HDFCAMC - HDFCMOMENT,NSE,NSE,,0.0,EQ,1
2957569,HDFCLVINAV,HDFCAMC - HDFCLOWVOL,NSE,NSE,,0.0,EQ,1
2961409,DCI-BE,DC INFOTECH AND COMUN,NSE,NSE,,0.0,EQ,1
2962177,PPLPHARMA,PIRAMAL PHARMA,NSE,NSE,,0.0,EQ,1
2962689,FORCEMOT,FORCE MOTORS,NSE,NSE,,0.0,EQ,1
2964481,WESTLIFE,WESTLIFE FOODWORLD,NSE,NSE,,0.0,EQ,1
2964737,GULFPETRO,GP PETROLEUMS,NSE,NSE,,0.0,EQ,1
2964993,TRACXN,TRACXN TECHNOLOGIES,NSE,NSE,,0.0,EQ,1
2966529,741GJ26-SG,SDL GJ 7.41% 2026,NSE,NSE,,0.0,EQ,100
2966785,762GJ29-SG,SDL GJ 7.62% 2029,NSE,NSE,,0.0,EQ,100
2967041,77MH30-SG,SDL MH 7.7% 2030,NSE,NSE,,0.0,EQ,100
2967297,HDFCNIFTY,HDFC NIFTY 50 ETF,NSE,NSE,,0.0,EQ,1
2967809,HDFCSENSEX,HDFC BSE SENSEX ETF,NSE,NSE,,0.0,EQ,1
2968577,LINCOLN,LINCOLN PHARMA,NSE,NSE,,0.0,EQ,1
2968833,774GA32-SG,SDL GA 7.74% 2032,NSE,NSE,,0.0,EQ,100
2969089,773BR32-SG,SDL BR 7.73% 2032,NSE,NSE,,0.0,EQ,100
2970369,781UP34-SG,SDL UP 7.81% 2034,NSE,NSE,,0.0,EQ,100
2970625,777JK37-SG,SDL JK 7.77% 2037,NSE,NSE,,0.0,EQ,100
2971137,GUFICBIO,GUFIC BIOSCIENCES,NSE,NSE,,0.0,EQ,1
2971393,774WB39-SG,SDL WB 7.74% 2039,NSE,NSE,,0.0,EQ,100
2972673,PHANTOMFX-SM,PHANTOM DIGITAL EFF,NSE,NSE,,0.0,EQ,300
2974209,ASTRAMICRO,ASTRA MICROWAVE,NSE,NSE,,0.0,EQ,1
2974465,GOLDENTOBC-BZ,GOLDEN TOBACCO,NSE,NSE,,0.0,EQ,1
2976257,WELENT,WELSPUN ENTERPRISES,NSE,NSE,,0.0,EQ,1
2976513,NARMADA,NARMADA AGROBASE,NSE,NSE,,0.0,EQ,1
2977281,NTPC,NTPC,NSE,NSE,,0.0,EQ,1
2978305,SALSTEEL,S.A.L. STEEL,NSE,NSE,,0.0,EQ,1
2980097,BOHRAIND-BE,BOHRA INDUSTRIES,NSE,NSE,,0.0,EQ,1
2981633,KOTARISUG,KOTHARI SUG & CHEM,NSE,NSE,,0.0,EQ,1
2983425,LALPATHLAB,DR. LAL PATH LABS,NSE,NSE,,0.0,EQ,1
2983681,JBMA,JBM AUTO,NSE,NSE,,0.0,EQ,1
2984449,79NHIT35-N1,,NSE,NSE,,0.0,EQ,1
2986241,79NHIT40-N2,,NSE,NSE,,0.0,EQ,1
2986753,DWARKESH,DWARIKESH SUGAR IND,NSE,NSE,,0.0,EQ,1
2987265,79NHIT47-N3,,NSE,NSE,,0.0,EQ,1
2989057,774HR29-SG,SDL HR 7.74% 2029,NSE,NSE,,0.0,EQ,100
2989313,INDOCO,INDOCO REMEDIES,NSE,NSE,,0.0,EQ,1
2989569,778MH30-SG,SDL MH 7.78% 2030,NSE,NSE,,0.0,EQ,100
2989825,784AS32-SG,SDL AS 7.84% 2032,NSE,NSE,,0.0,EQ,100
2990593,785BR32A-SG,SDL BR 7.85% 2032,NSE,NSE,,0.0,EQ,100
2990849,783GA32-SG,SDL GA 7.83% 2032,NSE,NSE,,0.0,EQ,100
2992385,SUPRAJIT,SUPRAJIT ENGINEERING,NSE,NSE,,0.0,EQ,1
2992641,781HR32C-SG,SDL HR 7.81% 2032,NSE,NSE,,0.0,EQ,100
2992897,784RJ32-SG,SDL RJ 7.84% 2032,NSE,NSE,,0.0,EQ,100
2993409,782TN32-SG,SDL TN 7.82% 2032,NSE,NSE,,0.0,EQ,100
2993921,788MP33-SG,SDL MP 7.88% 2033,NSE,NSE,,0.0,EQ,100
2994177,789TS36-SG,SDL TS 7.89% 2036,NSE,NSE,,0.0,EQ,100
2994433,791UP37-SG,SDL UP 7.91% 2037,NSE,NSE,,0.0,EQ,100
2994689,793WB37-SG,SDL WB 7.93% 2037,NSE,NSE,,0.0,EQ,100
2994945,PATELENG,PATEL ENGINEERING,NSE,NSE,,0.0,EQ,1
2995201,795WB39-SG,SDL WB 7.95% 2039,NSE,NSE,,0.0,EQ,100
2995457,787RJ40-SG,SDL RJ 7.87% 2040,NSE,NSE,,0.0,EQ,100
2995969,ALKEM,ALKEM LABORATORIES,NSE,NSE,,0.0,EQ,1
2996225,783TN42-SG,SDL TN 7.83% 2042,NSE,NSE,,0.0,EQ,100
2996481,XCHANGING,XCHANGING SOLUTIONS,NSE,NSE,,0.0,EQ,1
2996737,781KL44-SG,SDL KL 7.81% 2044,NSE,NSE,,0.0,EQ,100
3001089,JSWSTEEL,JSW STEEL,NSE,NSE,,0.0,EQ,1
3002881,728IRFC30-NG,,NSE,NSE,,0.0,EQ,1
3003393,CONSOFINVT-BE,CONSO. FIN. & HOLD.,NSE,NSE,,0.0,EQ,1
3006209,JINDALPHOT,JINDAL PHOTO,NSE,NSE,,0.0,EQ,1
3007489,725IRFC35-NH,,NSE,NSE,,0.0,EQ,1
3009025,753IRFC30-NJ,,NSE,NSE,,0.0,EQ,1
3009793,750IRFC35-NK,,NSE,NSE,,0.0,EQ,1
3010305,786AP33-SG,SDL AP 7.86% 2033,NSE,NSE,,0.0,EQ,100
3010561,775AP29-SG,SDL AP 7.75% 2029,NSE,NSE,,0.0,EQ,100
3011329,JPPOWER,JAIPRAKASH POWER VEN.,NSE,NSE,,0.0,EQ,1
3011585,782AS32A-SG,SDL AS 7.82% 2032,NSE,NSE,,0.0,EQ,100
3011841,782RJ32-SG,SDL RJ 7.82% 2032,NSE,NSE,,0.0,EQ,100
3012353,784TS39-SG,SDL TS 7.84% 2039,NSE,NSE,,0.0,EQ,100
3012609,784TS40-SG,SDL TS 7.84% 2040,NSE,NSE,,0.0,EQ,100
3012865,783PN42-SG,SDL PN 7.83% 2042,NSE,NSE,,0.0,EQ,100
3013121,78KL45-SG,SDL KL 7.8% 2045,NSE,NSE,,0.0,EQ,100
3015169,GOKEX,GOKALDAS EXPORTS,NSE,NSE,,0.0,EQ,1
3015425,ACEINTEG,ACE INTEGRATED SOLU.,NSE,NSE,,0.0,EQ,1
3016193,EVEREADY,EVEREADY INDS. IND.,NSE,NSE,,0.0,EQ,1
3017473,GOYALALUM,GOYAL ALUMINIUMS,NSE,NSE,,0.0,EQ,1
3019265,SAKSOFT,SAKSOFT,NSE,NSE,,0.0,EQ,1
3019777,HPIL,HINDPRAKASH INDUSTRY,NSE,NSE,,0.0,EQ,1
3020289,ALLDIGI,ALLDIGI TECH,NSE,NSE,,0.0,EQ,1
3021825,SUKHJITS,SUKHJIT STARCH & CHEM,NSE,NSE,,0.0,EQ,1
3023105,IIFL,IIFL FINANCE,NSE,NSE,,0.0,EQ,1
3024129,SHOPERSTOP,SHOPPERS STOP,NSE,NSE,,0.0,EQ,1
3025921,MANGALAM-BE,MANGALAM DRUG & CHEM,NSE,NSE,,0.0,EQ,1
3026177,WELCORP,WELSPUN CORP,NSE,NSE,,0.0,EQ,1
3028225,SSWL,STEEL STRIPS WHEELS,NSE,NSE,,0.0,EQ,1
3031041,NH,NARAYANA HRUDAYALAYA,NSE,NSE,,0.0,EQ,1
3031297,KENNAMET,KENNAMETAL INDIA,NSE,NSE,,0.0,EQ,1
3031553,CYBERMEDIA,CYBER MEDIA (INDIA),NSE,NSE,,0.0,EQ,1
